year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1996,54,30319,37132,522328,524367,3865,10.459,3511,9.501,74681,28656,46025,5.465,14.242,78815,23562,55253,4.493,15.031,-4134,-0.788,28.484,2426,2460,12978
1996,55,99776,121878,2193837,2177373,11688,9.661,9907,8.188,271652,87264,184388,4.008,12.476,238403,67800,170603,3.114,10.949,33249,1.527,21.898,7053,7201,38509
1996,56,13118,15207,151933,151798,1822,12.106,1509,10.026,22828,8254,14574,5.438,15.038,22700,6870,15830,4.526,14.954,128,0.084,29.908,1060,1091,4545
1997,01,71680,90195,1555639,1542627,10799,12.049,9655,10.773,266672,98562,168110,6.389,17.287,240801,87133,153668,5.648,15.610,25871,1.677,31.220,6666,6805,47082
1997,02,12422,14820,184554,181040,1889,12.856,1635,11.128,36346,10221,26125,5.646,20.076,29431,8939,20492,4.938,16.257,6915,3.820,32.513,1044,1056,4758
1997,04,76464,95154,1672652,1626768,14433,15.413,11411,12.186,366925,138807,228118,8.533,22.555,276056,113280,162776,6.964,16.970,90869,5.586,33.939,7466,7639,52127
1997,05,46011,55575,907096,900100,6685,12.083,6188,11.185,145134,51702,93432,5.744,16.124,131274,48957,82317,5.439,14.584,13860,1.540,29.169,4322,4422,25001
1997,06,542671,667765,11268960,11081616,86830,13.051,81965,12.319,2223976,782212,1441764,7.059,20.069,1845336,723729,1121607,6.531,16.652,378640,3.417,33.304,51630,53501,363337
1997,08,91819,109457,1649212,1615650,15755,14.598,12697,11.764,334074,132702,201372,8.214,20.677,266489,104500,161989,6.468,16.494,67585,4.183,32.988,8408,8559,51524
1997,09,69490,82422,1452127,1431659,8384,10.176,8327,10.106,245302,79915,165387,5.582,17.134,204352,77792,126560,5.434,14.274,40950,2.860,28.548,5357,5519,35413
1997,10,15992,19142,347798,341478,2456,12.978,2020,10.674,61321,22868,38453,6.697,17.958,49168,17875,31293,5.235,14.399,12153,3.559,28.797,1273,1289,8266
1997,11,14236,17281,374861,370490,1871,10.786,2001,11.536,59008,22001,37007,5.938,15.927,50135,17508,32627,4.726,13.532,8873,2.395,27.064,1170,1227,7558
1997,12,297082,365535,5472057,5402298,52363,14.426,47262,13.020,1117734,430499,687235,7.969,20.690,975216,413004,562212,7.645,18.052,142518,2.638,36.104,33302,34222,230265
1997,13,131901,167345,3036341,2998876,22530,13.600,19171,11.572,570526,209159,361367,6.975,19.025,496471,187635,308836,6.257,16.555,74055,2.469,33.110,12782,13085,91393
1997,15,21634,27214,417113,417014,2812,10.306,2954,10.826,59607,19628,39979,4.707,14.294,59170,19821,39349,4.753,14.189,437,0.105,28.378,1908,1965,10968
1997,16,26051,30529,395556,389959,4359,14.489,3469,11.531,73873,27867,46006,7.146,18.944,63210,23853,39357,6.117,16.209,10663,2.734,32.419,2302,2348,13698
1997,17,217187,266397,5000122,4955769,28929,10.894,27238,10.257,796597,266695,529902,5.382,16.074,709106,247733,461373,4.999,14.309,87491,1.765,28.617,17776,18295,121805
1997,18,103469,131362,2434967,2409302,14086,10.767,13009,9.944,379886,120824,259062,5.015,15.767,328940,117390,211550,4.872,13.653,50946,2.115,27.306,8710,8985,60076
1997,19,57972,72101,1158957,1150849,6901,9.590,6620,9.199,175792,64943,110849,5.643,15.275,159634,58042,101592,5.043,13.871,16158,1.404,27.742,4382,4491,27970
1997,20,53708,65842,1026061,1010878,7331,11.197,6587,10.061,169832,61484,108348,6.082,16.800,139388,50277,89111,4.974,13.789,30444,3.012,27.578,4342,4436,25460
1997,21,64118,80046,1400483,1374713,9039,11.370,7947,9.996,237689,82551,155138,6.005,17.290,185776,64659,121117,4.703,13.514,51913,3.776,27.028,5336,5483,35501
1997,22,72527,90405,1483183,1463364,10253,11.410,9161,10.195,268230,91402,176828,6.246,18.330,228002,79704,148298,5.447,15.581,40228,2.749,31.161,6163,6326,41798
1997,23,27550,32400,442814,437346,3780,11.773,3196,9.954,66524,22351,44173,5.111,15.211,55755,21201,34554,4.848,12.748,10769,2.462,25.497,2151,2197,12512
1997,24,90166,111266,1871431,1839792,13451,12.144,12442,11.233,347116,127572,219544,6.934,18.867,284013,106867,177146,5.809,15.437,63103,3.430,30.874,8018,8264,50684
1997,25,121354,147384,2779978,2748717,16159,11.057,13678,9.359,450428,159015,291413,5.785,16.387,390033,140779,249254,5.122,14.190,60395,2.197,28.379,8820,9052,67331
1997,26,166914,206820,3765820,3718095,22261,10.799,20910,10.143,631096,201965,429131,5.432,16.974,531475,186297,345178,5.011,14.294,99621,2.679,28.589,13706,14209,92628
1997,27,94577,115495,2147243,2117233,12882,11.260,10703,9.355,337439,110208,227231,5.205,15.938,277765,98758,179007,4.664,13.119,59674,2.818,26.238,6865,7096,48235
1997,28,43251,53545,886321,873673,6276,11.802,5545,10.427,147069,48964,98105,5.604,16.833,121588,37622,83966,4.306,13.917,25481,2.917,27.834,3869,3923,21707
1997,29,103377,127665,2218700,2185000,14170,11.108,13966,10.948,366008,118587,247421,5.427,16.751,298177,100554,197623,4.602,13.647,67831,3.104,27.293,9578,9867,55261
1997,30,22933,26381,269434,266398,3198,12.239,2696,10.318,46920,16504,30416,6.195,17.613,40829,14190,26639,5.327,15.326,6091,2.286,30.653,1816,1841,8417
1997,31,35806,43247,682746,678777,4391,10.198,4012,9.318,104378,39158,65220,5.769,15.377,96426,30730,65696,4.527,14.206,7952,1.172,28.412,2671,2748,16663
1997,32,30458,36499,749265,727591,6403,17.999,4554,12.801,156013,61268,94745,8.421,21.442,113050,40862,72188,5.616,15.538,42963,5.905,31.075,2984,3047,20437
1997,33,27359,32213,494804,487996,3704,11.592,3185,9.968,77633,24988,52645,5.121,15.909,63996,23119,40877,4.738,13.114,13637,2.794,26.228,2078,2125,11404
1997,34,171577,200088,3262519,3222963,24491,12.317,21996,11.062,593394,202659,390735,6.288,18.411,510635,203908,306727,6.327,15.844,82759,2.568,31.687,14552,14931,98107
1997,35,31105,37632,515415,511480,4897,13.090,4456,11.911,96269,38363,57906,7.500,18.822,88545,30696,57849,6.001,17.312,7724,1.510,34.623,2947,2991,19131
1997,36,354504,415400,6747984,6694298,49254,11.909,45597,11.025,1098913,369832,729081,5.525,16.416,989463,370734,618729,5.538,14.781,109450,1.635,29.561,32342,32994,195839
1997,37,138375,175529,3126518,3071972,22940,13.304,16729,9.702,528195,192317,335878,6.260,17.194,418318,148320,269998,4.828,13.617,109877,3.577,27.234,10969,11265,71679
1997,38,15311,18145,242452,237569,1637,8.989,1770,9.719,39924,12227,27697,5.147,16.805,30032,11350,18682,4.778,12.641,9892,4.164,25.283,1206,1236,7653
1997,39,188449,242512,4618735,4581380,24922,10.307,23509,9.722,717479,254264,463215,5.550,15.661,641505,213641,427864,4.663,14.002,75974,1.658,28.005,14912,15412,99832
1997,40,61632,75391,1095236,1075989,9138,12.194,8236,10.990,198649,71252,127397,6.622,18.462,159836,55352,104484,5.144,14.855,38813,3.607,29.710,5686,5818,33731
1997,41,71805,86007,1272185,1248881,10996,12.890,9591,11.243,234807,78069,156738,6.251,18.801,187050,67727,119323,5.423,14.977,47757,3.824,29.955,6449,6553,35182
1997,42,209882,263491,4749922,4701498,26759,10.201,24402,9.303,737859,254524,483335,5.414,15.694,641654,233033,408621,4.957,13.648,96205,2.046,27.296,15725,16310,119009
1997,44,22002,24823,385170,380827,2642,10.690,2426,9.816,59219,19609,39610,5.149,15.550,50658,16755,33903,4.400,13.302,8561,2.248,26.604,1722,1740,9649
1997,45,66593,83694,1451401,1435240,10730,12.978,8702,10.525,241986,90140,151846,6.280,16.860,208971,77519,131452,5.401,14.560,33015,2.300,29.120,5857,5998,42612
1997,46,17648,20666,280596,278102,2196,10.662,2058,9.992,42261,15173,27088,5.456,15.196,37425,13387,24038,4.814,13.457,4836,1.739,26.915,1352,1397,7164
1997,47,91945,117464,2214009,2187164,14110,12.094,12519,10.730,377312,129749,247563,5.932,17.251,322778,109850,212928,5.022,14.758,54534,2.493,29.516,8408,8666,59260
1997,48,316731,408225,7103755,6970378,53239,13.133,47577,11.736,1429112,540030,889082,7.747,20.503,1161046,436174,724872,6.258,16.657,268066,3.846,33.314,31660,32713,233310
1997,49,35972,43456,824973,799106,6537,15.339,4858,11.399,172276,66114,106162,8.273,21.559,119346,43553,75793,5.450,14.935,52930,6.624,29.870,3288,3380,23777
1997,50,16336,18576,227527,225057,2008,10.873,1793,9.708,33954,14349,19605,6.376,15.087,29272,10507,18765,4.669,13.007,4682,2.080,26.013,1262,1275,6220
1997,51,118939,151720,2613863,2556498,18547,12.343,15628,10.401,470773,160385,310388,6.274,18.415,356330,128278,228052,5.018,13.938,114443,4.477,27.876,9842,10251,61848
1997,53,114657,138116,2001992,1967333,18883,13.768,16952,12.360,382577,134136,248441,6.818,19.446,312518,120693,191825,6.135,15.885,70059,3.561,31.771,10767,11001,62245
1997,54,30468,37540,535043,529525,4097,10.972,3701,9.911,84964,29844,55120,5.636,16.045,73769,24422,49347,4.612,13.931,11195,2.114,27.862,2484,2548,12898
1997,55,100717,123169,2253592,2228518,12194,9.951,10944,8.931,322941,105527,217414,4.735,14.491,272586,90561,182025,4.064,12.232,50355,2.260,24.463,7221,7452,45762
1997,56,13244,15219,155281,153483,1795,11.800,1781,11.708,28692,9469,19223,6.169,18.694,25028,10150,14878,6.613,16.307,3664,2.387,32.613,1057,1068,4597
1998,01,72239,91147,1606059,1595945,10101,11.120,9474,10.430,246496,83490,163006,5.231,15.445,225369,78213,147156,4.901,14.121,21127,1.324,28.243,6459,6702,41018
1998,02,12705,15169,195890,192065,1901,12.643,1635,10.874,36424,12398,24026,6.455,18.964,28977,9778,19199,5.091,15.087,7447,3.877,30.174,1021,1056,4662
1998,04,77919,97195,1751750,1717061,12959,13.451,11260,11.687,338177,126640,211537,7.375,19.695,270009,104102,165907,6.063,15.725,68168,3.970,31.450,7405,7591,51487
1998,05,46001,55998,947911,932162,6335,11.337,6094,10.906,150409,58591,91818,6.285,16.136,118728,41096,77632,4.409,12.737,31681,3.399,25.474,4236,4336,24829
1998,06,553728,681454,11902708,11659374,84020,12.430,73055,10.807,2205119,721385,1483734,6.187,18.913,1716290,619479,1096811,5.313,14.720,488829,4.193,29.441,46804,48026,311448
1998,08,94539,113230,1761617,1715004,15621,14.004,12247,10.980,344023,124811,219212,7.278,20.060,250436,87193,163243,5.084,14.603,93587,5.457,29.205,8229,8336,45517
1998,09,69767,83005,1485887,1473928,7955,9.600,7667,9.253,225979,76215,149764,5.171,15.332,202473,60981,141492,4.137,13.737,23506,1.595,27.474,4963,5072,27961
1998,10,16474,19727,354167,352178,2421,12.404,2003,10.262,60188,21209,38979,6.022,17.090,54930,19295,35635,5.479,15.597,5258,1.493,31.194,1224,1239,7724
1998,11,14345,17426,386658,385941,1780,10.231,1724,9.909,56477,18848,37629,4.884,14.634,54577,20025,34552,5.189,14.141,1900,0.492,28.283,932,961,7201
1998,12,301204,371629,5752137,5639892,49911,13.522,44898,12.163,1159440,451911,707529,8.013,20.558,933486,392027,541459,6.951,16.551,225954,4.006,33.103,30585,31574,199747
1998,13,135132,172402,3203707,3147090,23223,13.647,18769,11.029,595669,225205,370464,7.156,18.928,479644,178156,301488,5.661,15.241,116025,3.687,30.482,12121,12512,83610
1998,15,21653,27126,410545,413300,2635,9.678,2836,10.416,56837,21794,35043,5.273,13.752,62098,21436,40662,5.187,15.025,-5261,-1.273,27.504,1746,1785,9921
1998,16,26637,31311,424105,413953,4049,13.071,3383,10.921,80772,32805,47967,7.925,19.512,60084,19538,40546,4.720,14.515,20688,4.998,29.029,2298,2318,11318
1998,17,220192,270650,5190649,5127835,27709,10.300,24448,9.088,789714,250661,539053,4.888,15.401,661905,210115,451790,4.098,12.908,127809,2.492,25.816,15914,16306,99632
1998,18,104511,133021,2533572,2501522,13255,10.011,12010,9.071,373327,126862,246465,5.071,14.924,308246,97241,211005,3.887,12.322,65081,2.602,24.645,7941,8139,49686
1998,19,58630,73030,1220382,1198208,6652,9.147,6032,8.295,171847,49357,122490,4.119,14.342,127341,39769,87572,3.319,10.628,44506,3.714,21.255,3988,4082,21028
1998,20,54389,66912,1075915,1059644,7017,10.544,6288,9.449,171073,59276,111797,5.594,16.144,138087,49442,88645,4.666,13.031,32986,3.113,26.063,4185,4315,24740
1998,21,64928,81561,1447286,1430587,8712,10.767,7420,9.170,230642,86974,143668,6.080,16.122,195902,61504,134398,4.299,13.694,34740,2.428,27.388,5015,5105,29490
1998,22,73415,91606,1566455,1543990,9729,10.671,8855,9.713,270187,90485,179702,5.860,17.499,224094,77224,146870,5.002,14.514,46093,2.985,29.028,5843,6034,42259
1998,23,28230,33219,460159,454016,3761,11.445,3045,9.266,66043,21649,44394,4.768,14.546,53317,17051,36266,3.756,11.743,12726,2.803,23.487,2058,2086,10119
1998,24,91135,112592,1951279,1922528,12464,11.116,11536,10.288,325830,118695,207135,6.174,16.948,268268,96802,171466,5.035,13.954,57562,2.994,27.908,7284,7545,47340
1998,25,123316,149802,2881413,2844647,14895,10.004,13063,8.774,445666,137524,308142,4.834,15.667,369828,110536,259292,3.886,13.001,75838,2.666,26.002,8253,8436,52924
1998,26,168473,209358,3891060,3850585,21121,10.130,19402,9.306,585057,190216,394841,4.940,15.194,502959,157364,345595,4.087,13.062,82098,2.132,26.124,12841,13333,82079
1998,27,97064,118257,2251379,2212218,12137,10.364,9846,8.407,345710,106702,239008,4.823,15.627,267847,79921,187926,3.613,12.108,77863,3.520,24.215,6450,6598,42168
1998,28,43695,54237,938308,925651,5947,11.017,5437,10.072,140096,46600,93496,5.034,15.135,115387,40960,74427,4.425,12.465,24709,2.669,24.931,3732,3823,22495
1998,29,104494,129382,2289741,2273715,13819,10.730,12632,9.808,333009,117066,215943,5.149,14.646,301398,94536,206862,4.158,13.256,31611,1.390,26.512,8446,8638,47208
1998,30,23471,27020,277074,275429,3305,12.356,2763,10.329,44892,16713,28179,6.068,16.299,41716,16581,25135,6.020,15.146,3176,1.153,30.292,1907,1947,8386
1998,31,36128,43758,713726,702618,4138,9.488,3850,8.827,104957,31201,73756,4.441,14.938,82382,29224,53158,4.159,11.725,22575,3.213,23.450,2624,2700,15709
1998,32,31949,38504,799184,780529,6189,16.473,4320,11.499,150495,59030,91465,7.563,19.281,113129,37280,75849,4.776,14.494,37366,4.787,28.988,2867,2897,18646
1998,33,28000,32822,520403,509785,3478,10.681,2962,9.096,82488,24404,58084,4.787,16.181,61176,20281,40895,3.978,12.000,21312,4.181,24.001,1919,1955,11621
1998,34,174674,204103,3406623,3356622,23238,11.481,19837,9.801,593248,192180,401068,5.725,17.674,492196,167637,324559,4.994,14.663,101052,3.011,29.327,13052,13255,75002
1998,35,31482,38173,538907,534064,4509,11.873,4120,10.848,90983,34282,56701,6.419,17.036,81431,30433,50998,5.698,15.247,9552,1.789,30.495,2684,2765,14979
1998,36,360592,422598,6939428,6870284,46424,11.064,40392,9.627,1128790,351662,777128,5.119,16.430,988163,314372,673791,4.576,14.383,140627,2.047,28.766,27116,27580,147965
1998,37,141501,180378,3238680,3199709,21449,12.035,17146,9.620,506831,182187,324644,5.694,15.840,428065,159542,268523,4.986,13.378,78766,2.462,26.756,11154,11419,67845
1998,38,15440,18288,251861,248391,1630,8.934,1544,8.463,37670,12359,25311,4.976,15.166,30941,11689,19252,4.706,12.457,6729,2.709,24.913,1033,1065,5528
1998,39,190309,245012,4798963,4736231,22799,9.334,21270,8.708,714156,222004,492152,4.687,15.079,588858,194183,394675,4.100,12.433,125298,2.646,24.866,13492,13939,86606
1998,40,62386,76437,1156041,1132985,8508,11.183,7796,10.247,197744,67445,130299,5.953,17.453,151972,56456,95516,4.983,13.413,45772,4.040,26.827,5248,5420,33071
1998,41,73024,87387,1303800,1293130,10428,12.009,9328,10.742,212927,76411,136516,5.909,16.466,189993,67695,122298,5.235,14.692,22934,1.774,29.385,6080,6175,33460
1998,42,212211,266813,4908698,4852092,24588,9.257,22201,8.358,711467,231870,479597,4.779,14.663,596174,179085,417089,3.691,12.287,115293,2.376,24.574,14212,14659,87078
1998,44,22355,25177,403116,395927,2476,9.887,2208,8.817,59597,19516,40081,4.929,15.053,44840,11999,32841,3.031,11.325,14757,3.727,22.651,1507,1521,6374
1998,45,68154,85847,1532654,1502018,10326,12.162,8445,9.946,257429,84525,172904,5.627,17.139,196364,66596,129768,4.434,13.073,61065,4.066,26.147,5516,5620,31973
1998,46,17904,20969,294066,288655,2122,10.172,1908,9.146,42191,12321,29870,4.268,14.616,31518,10758,20760,3.727,10.919,10673,3.697,21.838,1331,1368,6391
1998,47,92668,119298,2302156,2270297,13534,11.416,12042,10.158,375357,140752,234605,6.200,16.533,310764,109419,201345,4.820,13.688,64593,2.845,27.377,8026,8226,49084
1998,48,322449,416878,7544849,7377165,51414,12.439,44310,10.720,1440827,508868,931959,6.898,19.531,1103320,373344,729976,5.061,14.956,337507,4.575,29.912,28742,30002,185052
1998,49,37089,44806,843443,837604,6262,14.169,5040,11.404,155887,57538,98349,6.869,18.611,143487,43407,100080,5.182,17.131,12400,1.480,34.261,3318,3368,22329
1998,50,16493,18679,237441,233217,1852,9.928,1802,9.660,34622,10626,23996,4.556,14.845,26124,8974,17150,3.848,11.202,8498,3.644,22.403,1223,1250,5115
1998,51,121226,155427,2706489,2669936,18099,11.767,14873,9.669,440538,161984,278554,6.067,16.500,365563,129364,236199,4.845,13.692,74975,2.808,27.384,9361,9683,57372
1998,53,117314,141417,2090456,2059668,17959,12.825,15177,10.839,353291,116277,237014,5.645,17.153,291630,97814,193816,4.749,14.159,61661,2.994,28.318,10073,10241,53990
1998,54,30610,37904,550172,544495,3706,9.811,3444,9.118,84406,32005,52401,5.878,15.502,73363,20796,52567,3.819,13.474,11043,2.028,26.947,2282,2311,11241
1998,55,102127,124943,2319904,2294671,11611,9.343,10269,8.263,312843,93089,219754,4.057,13.633,261697,85247,176450,3.715,11.405,51146,2.229,22.809,6770,6946,40845
1998,56,13593,15615,163855,161953,1817,11.759,1492,9.655,28668,10445,18223,6.449,17.701,24937,8948,15989,5.525,15.398,3731,2.304,30.795,1022,1038,4614
1999,01,72248,91627,1620838,1613801,9695,10.608,9222,10.091,248851,90704,158147,5.621,15.420,234933,79945,154988,4.954,14.558,13918,0.862,29.115,6274,6436,40406
1999,02,12776,15301,195934,195417,1730,11.357,1595,10.470,28874,8510,20364,4.355,14.776,27781,7810,19971,3.997,14.216,1093,0.559,28.433,1048,1068,4463
1999,04,79431,99953,1821519,1784922,13831,14.031,11080,11.240,348927,130583,218344,7.316,19.549,274775,101269,173506,5.674,15.394,74152,4.154,30.788,7310,7579,56273
1999,05,46028,56315,952949,950539,6273,11.166,5997,10.675,141780,47290,94490,4.975,14.916,137240,53662,83578,5.645,14.438,4540,0.478,28.876,4142,4262,24909
1999,06,561533,693478,12232395,12077403,84915,12.350,73057,10.626,2190448,788463,1401985,6.528,18.137,1884870,679168,1205702,5.623,15.607,305578,2.530,31.213,46901,48445,347566
1999,08,96490,116191,1826003,1793528,15557,13.562,12602,10.986,349535,133937,215598,7.468,19.489,284271,111463,172808,6.215,15.850,65264,3.639,31.700,8363,8614,52068
1999,09,69615,83201,1521453,1504741,7683,9.243,7534,9.063,224922,71338,153584,4.741,14.948,190393,65989,124404,4.385,12.653,34529,2.295,25.306,4888,5025,29216
1999,10,16864,20176,360060,357626,2453,12.291,2016,10.101,57919,23695,34224,6.626,16.195,52917,17955,34962,5.021,14.797,5002,1.399,29.594,1215,1243,8130
1999,11,14332,17476,391035,388929,1798,10.304,1746,10.006,56351,19582,36769,5.035,14.489,51387,20672,30715,5.315,13.212,4964,1.276,26.425,968,993,7238
1999,12,302990,374736,5943828,5858687,50310,13.482,47166,12.639,1168899,395747,773152,6.755,19.952,999440,406335,593105,6.936,17.059,169459,2.892,34.118,31251,32252,209854
1999,13,137422,175176,3334164,3270707,22247,12.802,19450,11.192,603183,216034,387149,6.605,18.442,473891,172901,300990,5.286,14.489,129292,3.953,28.978,12303,12694,84898
1999,15,21558,26981,415550,413735,2550,9.425,2698,9.972,58658,23083,35575,5.579,14.178,55187,20024,35163,4.840,13.339,3471,0.839,26.677,1690,1761,10780
1999,16,27202,32246,432467,428624,4144,13.037,3227,10.152,70292,27190,43102,6.344,16.399,62910,23696,39214,5.528,14.677,7382,1.722,29.354,2212,2246,12988
1999,17,220800,272799,5326988,5265096,27092,9.969,25006,9.202,792603,267564,525039,5.082,15.054,666054,214439,451615,4.073,12.650,126549,2.404,25.301,16221,16695,105386
1999,18,104298,133593,2585132,2560826,12578,9.434,12051,9.039,366416,117801,248615,4.600,14.309,317445,103174,214271,4.029,12.396,48971,1.912,24.792,8215,8437,55704
1999,19,58497,73450,1245418,1233540,6455,8.810,6086,8.307,175397,57770,117627,4.683,14.219,151765,48450,103315,3.928,12.303,23632,1.916,24.606,4230,4346,24480
1999,20,54432,67274,1104305,1090157,6742,10.049,6381,9.511,171813,61523,110290,5.644,15.760,142949,52824,90125,4.846,13.113,28864,2.648,26.225,4229,4346,25253
1999,21,65115,82087,1460815,1452658,8419,10.292,7855,9.602,214444,78035,136409,5.372,14.762,199057,62377,136680,4.294,13.703,15387,1.059,27.406,5203,5360,32595
1999,22,73255,91925,1576260,1573630,9340,10.177,9035,9.845,242220,79636,162584,5.061,15.392,236764,82948,153816,5.271,15.046,5456,0.347,30.091,6046,6262,49097
1999,23,28812,33870,471446,466194,3661,10.909,3038,9.053,67864,21900,45964,4.698,14.557,57393,18905,38488,4.055,12.311,10471,2.246,24.622,2038,2083,11192
1999,24,91703,113276,1979986,1964458,12134,10.745,11428,10.120,324617,111968,212649,5.700,16.525,292770,106737,186033,5.433,14.903,31847,1.621,29.807,7132,7277,51894
1999,25,125600,152367,2943949,2915180,15940,10.549,13420,8.881,447244,142966,304278,4.904,15.342,389910,123823,266087,4.248,13.375,57334,1.967,26.750,8544,8815,61464
1999,26,168451,210346,3959252,3927983,20354,9.699,19375,9.232,592203,203123,389080,5.171,15.077,528693,168650,360043,4.294,13.460,63510,1.617,26.919,12882,13235,84556
1999,27,98271,120359,2312838,2282654,12342,10.343,10283,8.617,336555,115388,221167,5.055,14.744,275880,92628,183252,4.058,12.086,60675,2.658,24.172,6711,6936,44983
1999,28,43765,54618,942303,939652,5961,10.949,5615,10.313,136370,44290,92080,4.713,14.513,131476,48447,83029,5.156,13.992,4894,0.521,27.984,3928,4002,23948
1999,29,104668,130273,2335213,2316159,13586,10.463,12737,9.809,343633,110183,233450,4.757,14.836,304999,104871,200128,4.528,13.168,38634,1.668,26.337,8628,8819,48807
1999,30,23673,27328,288198,282341,3014,11.089,2719,10.003,47861,16291,31570,5.770,16.951,36261,13155,23106,4.659,12.843,11600,4.109,25.686,1862,1905,8530
1999,31,36262,44046,728953,722102,4003,9.114,3757,8.554,106542,33257,73285,4.606,14.754,92410,35882,56528,4.969,12.797,14132,1.957,25.595,2576,2668,20993
1999,32,33267,40674,856519,828615,6757,17.064,4603,11.625,177249,74991,102258,9.050,21.391,120921,39286,81635,4.741,14.593,56328,6.798,29.186,3082,3183,22460
1999,33,28318,33389,532020,526129,3369,10.174,2821,8.519,73645,23936,49709,4.549,13.998,61818,18725,43093,3.559,11.750,11827,2.248,23.499,1946,1996,10875
1999,34,175428,205359,3457508,3429885,22091,10.790,20834,10.176,550479,192029,358450,5.599,16.049,494044,163346,330698,4.762,14.404,56435,1.645,28.808,13633,13936,88776
1999,35,31346,38432,542027,541721,4420,11.537,4179,10.908,87348,33592,53756,6.201,16.124,86362,27832,58530,5.138,15.942,986,0.182,31.884,2782,2843,15991
1999,36,362464,426618,7050848,6998588,45100,10.621,41118,9.683,1043214,338675,704539,4.839,14.906,938664,312585,626079,4.466,13.412,104550,1.494,26.824,28007,28503,162101
1999,37,143793,182319,3320683,3282489,20798,11.469,18854,10.397,543202,190834,352368,5.814,16.548,468174,170241,297933,5.186,14.263,75028,2.286,28.526,11391,11793,72263
1999,38,15380,18328,251700,252286,1486,8.114,1456,7.951,31888,11639,20249,4.613,12.640,32694,10134,22560,4.017,12.959,-806,-0.319,25.279,1004,1023,5537
1999,39,190037,245892,4835320,4818779,21860,8.906,21006,8.558,679413,214537,464876,4.452,14.099,648569,223598,424971,4.640,13.459,30844,0.640,26.918,13594,14140,94852
1999,40,62246,76628,1156421,1157370,8405,10.981,8234,10.757,186302,68089,118213,5.883,16.097,188685,70489,118196,6.090,16.303,-2383,-0.206,32.194,5484,5648,34882
1999,41,73502,88564,1325558,1314335,10385,11.803,9225,10.485,212039,73304,138735,5.577,16.133,189830,71572,118258,5.445,14.443,22209,1.690,28.886,6335,6511,38651
1999,42,212308,267529,4969503,4939977,23826,8.917,23165,8.670,688878,233238,455640,4.721,13.945,631179,203961,427218,4.129,12.777,57699,1.168,25.554,14897,15337,95470
1999,44,22244,25197,410122,408616,2352,9.337,2339,9.285,55357,16430,38927,4.021,13.547,52484,15348,37136,3.756,12.844,2873,0.703,25.689,1648,1662,7745
1999,45,69394,87423,1566343,1548550,10249,11.830,8669,10.007,246292,86168,160124,5.564,15.905,212408,70075,142333,4.525,13.717,33884,2.188,27.433,5579,5850,35605
1999,46,17961,21110,298574,296152,2074,9.855,1943,9.233,39624,14330,25294,4.839,13.380,34872,11925,22947,4.027,11.775,4752,1.605,23.550,1343,1381,6293
1999,47,92313,119869,2339021,2326055,13046,10.910,12456,10.417,361655,129769,231886,5.579,15.548,337307,118247,219060,5.084,14.501,24348,1.047,29.002,8189,8433,51497
1999,48,323084,421095,7707769,7635447,50453,12.041,46291,11.048,1399350,480603,918747,6.294,18.327,1254059,463116,790943,6.065,16.424,145291,1.903,32.848,30340,31419,229341
1999,49,38095,46505,880830,870099,6767,14.821,5074,11.113,152990,58993,93997,6.780,17.583,131027,49088,81939,5.642,15.059,21963,2.524,30.118,3471,3572,29164
1999,50,16724,19059,243613,240762,1930,10.226,1558,8.255,33012,10600,22412,4.403,13.711,27169,8926,18243,3.707,11.285,5843,2.427,22.569,1148,1167,5969
1999,51,121988,156467,2782846,2745565,16953,10.871,15902,10.197,445969,152637,293332,5.559,16.243,371688,126783,244905,4.618,13.538,74281,2.705,27.076,9582,9908,59883
1999,53,118089,142868,2153421,2122976,17294,12.165,15873,11.166,363985,131936,232049,6.215,17.145,303431,106384,197047,5.011,14.293,60554,2.852,28.585,10601,11008,59963
1999,54,30532,37878,546503,546549,3574,9.438,3554,9.385,74451,28398,46053,5.196,13.622,74832,25148,49684,4.601,13.692,-381,-0.070,27.244,2376,2439,12715
1999,55,102450,125997,2363806,2341955,11278,8.987,10274,8.187,312400,93513,218887,3.993,13.339,268679,82424,186255,3.519,11.472,43721,1.867,22.945,6946,7146,43544
1999,56,13565,15693,168367,166195,1752,11.191,1677,10.712,28710,9545,19165,5.743,17.275,24371,8702,15669,5.236,14.664,4339,2.611,29.328,1140,1149,4687
2000,01,71640,91228,1654566,1640107,9202,10.062,9644,10.546,252762,74096,178666,4.518,15.411,224228,81354,142874,4.960,13.672,28534,1.740,27.343,6437,6656,43160
2000,02,12786,15363,207596,202298,1769,11.531,1726,11.251,38630,13542,25088,6.694,19.096,27959,10511,17448,5.196,13.821,10671,5.275,27.641,1110,1145,6089
2000,04,80294,101738,1922122,1876667,13558,13.441,11826,11.724,377724,135419,242305,7.216,20.127,286409,99458,186951,5.300,15.262,91315,4.866,30.523,7645,7903,51643
